"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GTM","Guatemala","2014","2014",93.26925,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","CHL","Chile","2013","2013",1.00078,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","CHL","Chile","2015","2015",1.00174,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","CHL","Chile","2017","2017",1.00006,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","MDA","Republic of Moldova","2014","2014",96.14196,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","MWI","Malawi","2014","2014",68.20148,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","MWI","Malawi","2015","2015",62.16461,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2013","2013",96.29856,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2014","2014",96.29226,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2015","2015",96.99961,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2016","2016",97.24561,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2018","2018",98.1851,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","RUS","Russian Federation","2018","2018",99.74909,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PAK","Pakistan","2013","2013",79.40381,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PAK","Pakistan","2014","2014",79.76598,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PAK","Pakistan","2017","2017",81.26352,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TUR","Turkey","2013","2013",99.68914,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TUR","Turkey","2014","2014",99.74698,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TUR","Turkey","2015","2015",99.8061,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TUR","Turkey","2016","2016",99.85979,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TUR","Turkey","2017","2017",99.90791,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","COM","Comoros","2018","2018",27.8733,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","IND","India","2018","2018",61.67023,"‡","UIS Estimation"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","MLI","Mali","2015","2015",0.64779,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","MLI","Mali","2018","2018",0.7504,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","ESP","Spain","2013","2013",91.82898,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","ESP","Spain","2014","2014",92.12984,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","ESP","Spain","2015","2015",92.33815,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","ESP","Spain","2016","2016",92.96259,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","ESP","Spain","2018","2018",93.73261,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","MKD","North Macedonia","2014","2014",0.9147,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","CAF","Central African Republic","2018","2018",54.51517,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BRN","Brunei Darussalam","2018","2018",99.78966,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","PSE","Palestine","2013","2013",99.34833,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","PSE","Palestine","2014","2014",99.36351,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","PSE","Palestine","2015","2015",99.34061,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","PSE","Palestine","2016","2016",99.38371,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","PSE","Palestine","2018","2018",99.33625,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","AFG","Afghanistan","2018","2018",3.47429,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","SVN","Slovenia","2014","2014",99.2,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MOZ","Mozambique","2015","2015",62.66699,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MOZ","Mozambique","2017","2017",65.48977,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","ECU","Ecuador","2013","2013",0.87499,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","ECU","Ecuador","2014","2014",0.87879,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","ECU","Ecuador","2015","2015",0.86806,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","ECU","Ecuador","2016","2016",0.87542,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","ECU","Ecuador","2017","2017",0.90144,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40515","East Asia and the Pacific","2013","2013",98.31533,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40515","East Asia and the Pacific","2014","2014",98.5447,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40515","East Asia and the Pacific","2015","2015",98.59647,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40515","East Asia and the Pacific","2016","2016",98.61746,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40515","East Asia and the Pacific","2017","2017",98.65229,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40515","East Asia and the Pacific","2018","2018",98.68104,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","MEX","Mexico","2013","2013",80.37546,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","MEX","Mexico","2014","2014",81.62613,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","MEX","Mexico","2015","2015",81.57868,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","MEX","Mexico","2016","2016",83.09442,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","MEX","Mexico","2017","2017",83.3238,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","MEX","Mexico","2018","2018",84.48669,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40042","Lower middle income countries","2013","2013",81.11414,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40042","Lower middle income countries","2014","2014",81.54269,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40042","Lower middle income countries","2015","2015",82.18893,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40042","Lower middle income countries","2016","2016",82.66775,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40042","Lower middle income countries","2017","2017",83.06664,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40042","Lower middle income countries","2018","2018",83.38948,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","SYC","Seychelles","2018","2018",98.56,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2013","2013",98.25252,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2014","2014",98.04481,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2015","2015",98.03096,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2016","2016",98.86737,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ARM","Armenia","2017","2017",99.67716,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","IDN","Indonesia","2014","2014",0.88271,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","IDN","Indonesia","2015","2015",0.72003,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","IDN","Indonesia","2016","2016",0.73464,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","IDN","Indonesia","2018","2018",0.77524,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","GAB","Gabon","2018","2018",88.14196,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","PAN","Panama","2018","2018",84.95008,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SUR","Suriname","2018","2018",98.64556,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","LAO","Lao People's Democratic Republic","2015","2015",0.59832,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ECU","Ecuador","2013","2013",98.57941,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ECU","Ecuador","2014","2014",99.01074,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ECU","Ecuador","2015","2015",99.33717,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ECU","Ecuador","2016","2016",98.9792,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ECU","Ecuador","2017","2017",99.10982,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ITA","Italy","2018","2018",99.92,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40535","South and West Asia","2013","2013",68.79441,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40535","South and West Asia","2014","2014",69.48039,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40535","South and West Asia","2015","2015",70.42483,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40535","South and West Asia","2016","2016",71.66859,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40535","South and West Asia","2017","2017",72.39288,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40535","South and West Asia","2018","2018",72.9411,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","BWA","Botswana","2013","2013",1.03535,"‡","UIS Estimation"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","BWA","Botswana","2014","2014",1.03606,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","NGA","Nigeria","2018","2018",0.43965,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","GHA","Ghana","2018","2018",64.96667,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SRB","Serbia","2016","2016",98.84151,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SRB","Serbia","2018","2018",98.2892,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ERI","Eritrea","2018","2018",68.94619,"‡","UIS Estimation"
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","TON","Tonga","2018","2018",1.00125,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","THA","Thailand","2013","2013",98.65491,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","THA","Thailand","2015","2015",98.29299,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MYS","Malaysia","2016","2016",96.297,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2014","2014",98.78966,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2015","2015",98.7729,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2016","2016",98.6722,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2017","2017",98.85308,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2018","2018",98.96697,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","ZAF","South Africa","2014","2014",0.97677,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","ZAF","South Africa","2015","2015",0.97916,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","ZAF","South Africa","2017","2017",0.9861,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","WSM","Samoa","2018","2018",98.84151,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","KGZ","Kyrgyzstan","2018","2018",99.81,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KWT","Kuwait","2013","2013",94.30116,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KWT","Kuwait","2015","2015",94.47005,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KWT","Kuwait","2017","2017",94.82577,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KWT","Kuwait","2018","2018",94.90516,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KHM","Cambodia","2014","2014",78.05509,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KHM","Cambodia","2015","2015",80.52649,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","COD","Democratic Republic of the Congo","2016","2016",47.97039,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TJK","Tajikistan","2014","2014",99.8,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SSD","South Sudan","2018","2018",34.52276,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","GNB","Guinea-Bissau","2014","2014",37.6826,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","URY","Uruguay","2013","2013",98.63643,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","URY","Uruguay","2014","2014",98.80905,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","URY","Uruguay","2015","2015",98.86746,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","URY","Uruguay","2016","2016",98.85032,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","URY","Uruguay","2017","2017",98.96391,,
